,input_claim_ids,used_words_and_synonyms
1025,tweet-sno-1027,"['g', 's', 'dead', 'all_in', 'abruptly', 'absolutely', '?', '3', '‘', 'empire', 'conglomerate', '’', 'actress', 'die', 'fail', 'asthma', 'attack', 'fire', 'approach', 'assail', '?', '[', 'breakage', 'interrupt', 'break', 'transgress', 'break_in', 'violate', 'better', 'unwrap', 'dampen', 'separate', 'demote', 'bankrupt', 'collapse', 'break_dance', 'pause', 'crack', 'fracture', ']']"
1026,tweet-sno-1028,"['shock', 'traumatize', 'lurid', 'disgraceful', 'video', 'video_recording', 'television', '2', 'show', 'display', 'appearance', 'prove', 'testify', 'picture', 'express', 'indicate', 'read', 'usher', 'n', 'describe', 'report', 'trace', 'identify', 'democrat', 'attack', 'fire', 'approach', 'assail', 'plan', 'design', 'name', 'call', 'shout', 'visit', 'address', 'bid', 'predict', '“', 'w', 'smear', 'smudge', 'blot', 'daub', 'defame', '”', '👀', '(', 'technique', 'proficiency', 'use', 'practice', 'used', 'exploited', 'secondhand', 'justice', 'judge', 'department_of_justice', 'b', 'k', ')', '#', 'm', '🇺']"
1027,tweet-sno-1029,"['e', 'c', 'ask', 'necessitate', 'felt', 'feel', 'find', 'palpate', 'universe', 'world', 'earth', 'populace', 'worldly_concern', 'global', ""'"", 'best', 'outdo', 'better', 'good', 'full', 'estimable', 'beneficial', 'adept', 'dear', 'dependable', 'effective', 'well', 'guitarist', '.', 'response', 'reaction', 'answer', 'reception', 'reply', ':', '`', 'n', 'know', 'acknowledge', 'sleep_together', '.', 'prince', ""'"", '.']"
1028,tweet-sno-1030,"['pressing', '!', 'g', 'hospital', 'express', 'restrict', 'limit', 'specify', 'limited', 'circumscribed', 'seven', 'seven-spot', 'woman', 'charwoman', 'womanhood', 'die', 'fail', 'inhale', 'free', 'rid', 'dislodge', 'exempt', 'absolve', 'release', 'unblock', 'complimentary', 'detached', 'spare', 'barren', 'loose', 'aroma', 'perfume', 'sample', 'sample_distribution', '(', 'c', ')']"
1029,tweet-sno-1031,"['wayne', 'l', 'forge', 'fudge', ""talk_through_one's_hat"", '“', 'nervous', 'anxious', 'aflutter', 'skittish', 'disorder', 'disorderliness', 'perturb', '”', 'squirrel', 'helping', 'service', 'serve', 'suffice', 'state', 'country', 'nation', 'area', 'vietnam', 'vietnam_war', '.', 'coward', 'gun', 'artillery', 'gunman', 'grease-gun', 'accelerator', '.', 'great', 'bang-up', 'capital', 'big', 'jazz_band', '#', 'n']"
1030,tweet-sno-1032,"['reason', 'rationality', 'cause', 'argue', 'president', 'president_of_the_united_states', 'o', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'attack', 'fire', 'approach', 'assail', 'syria', 'save', 'salvage', 'deliver', 'spare', 'keep_open', 'write', 'face', 'expression', 'side', 'grimace', 'font', 'boldness', 'confront', 'front', 'dense', 'speechless', 'dumb', 'red', 'bolshevik', 'loss', 'crimson', 'line', 'argumentation', 'cable', 'course', 'wrinkle', 'pipeline', 'telephone_line', 'lineage', 'occupation', 'channel', 'agate_line', 'credit_line', 'tune', 'note', 'production_line', 'trace', 'statement', 'argument', 'affirmation', 'instruction', '.', ',', 'fix', 'repair', 'localization', 'fasten', 'specify', 'cook', 'pay_back', 'fixate', 'sterilize', 'situate', 'u', '.']"
1031,tweet-sno-1033,"['national_rifle_association', 'president', 'president_of_the_united_states', 'wayne', 'l', 'r', '’', 'v', 'n', 'draft', 'conscription', 'gulp', 'enlist', 'blueprint', 'postponement', 'mental', 'genial', 'illness', 'label', 'tag', 'pronounce', 'labeled', '“', 'nervous', 'anxious', 'aflutter', 'skittish', 'disorder', 'disorderliness', 'perturb', '”', '.', '’', 'able', 'gun', 'artillery', 'gunman', 'grease-gun', 'accelerator', '.']"
1032,tweet-sno-1034,"['remember', 'commend', 'commemorate', 'previously', 's', 'someday', 'attack', 'fire', 'approach', 'assail', 'iran', 'order', 'ordering', 'orderliness', 'decree', 'club', 'holy_order', 'regulate', 'ordain', 'arrange', 'rate', 'show', 'display', 'appearance', 'prove', 'testify', 'picture', 'express', 'indicate', 'read', 'usher', 'street_fighter', 'hood', 'bully', 'tough', 'rugged', 'sturdy', 'ruffianly', 'bad', 'hard', 'baffling', '.']"
1033,tweet-sno-1035,"['‘', 'argument', 'debate', 'consider', 'argue', 'doomed', 'lose', 'misplace', 'fall_back', 'miss', 'suffer', 'lost', 'confused', 'bemused', 'baffled', 'helpless', ',', 'slander', 'aspersion', 'defame', 'become', 'tool', 'instrument', 'creature', 'cock', 'joyride', 'l', '’', '-', '.']"
1034,tweet-sno-1036,"['girl', 'female_child', 'daughter', 'girlfriend', 'homo', 'human', 'menagerie', 'bruxelles', ',', 'belgium', '1', '’', 'visitor', '’', 'federal', 'federal_reserve_system', 'feed', 'run', 'prey', 'fertilize', 'a', '#', 'racism', '#', 'colonialism']"
1035,tweet-sno-1037,"['c', 'official', 'question', 'doubt', 'motion', 'interrogate', 'interview', 'wonder', 'w', 'award', 'honor', 'respect', 'united_states_government', 'united_states', 'military_personnel', 'troop', 'parade', 'memorial', 'day', 'sidereal_day', ':']"
1036,tweet-sno-1038,"['terrorist', 'front', 'battlefront', 'front_man', 'presence', 'movement', 'group', 'c', 'think', 'remember', 'intend', '’', 'award', 'honor', 'respect', 'united_states', 'uracil', 'uranium', 'u', 'military', 'memorial', 'day', 'sidereal_day', '.', 's', '>', '.', '#', 't']"
1037,tweet-sno-1039,"[""'"", 'eighty', 'old_age', 'long_time', 'days', 'year', 'class', 'old', 'erstwhile', 'honest-to-god', 'previous', 'sitting', 'seance', 'sit', 'sit_down', 'model', 'ride', 'baby-sit', 'seat', 'seated', 'rock', 'chair', 'professorship', 'president', 'electric_chair', 'moderate', ',', ""'"", 'reading', 'interpretation', 'recitation', 'read', 'take', 'learn', 'understand', 'harass', 'harry', 'potter', 'putter', '.', '-', 'a', 'r', '#', 'quotation_mark', 'quotation', 'quote']"
1038,tweet-sno-1040,"['fatherland', 'security', 'security_system', 'apprehension', 'arrest', 'collar', 'check', 'catch', 'halt', 'p', '#', 'f', '!', 'f']"
1039,tweet-sno-1041,"['#', 'b', 'michael', 'homer', 'chief_executive_officer', 'state', 'submit', 'express', 'declared', '“', '’', 'tire', 'run_down', 'bore', 'tired', 'banal', 'pretense', 'feign', 'dissemble', 'pretend', 'guess', 'make', 'profess', 'like', 'wish', 'alike', 'comparable', 'black', 'total_darkness', 'blacken', '”', 'm', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', '“', '’', 'privation', 'lack', 'need', 'desire', 'want', 'bag', 'purse', 'fill', 'occupy', 'meet', 'fill_up', 'satiate', 'filled', 'synthetic', 'man-made', 'celluloid', 'hair', ""hair's-breadth"", 'haircloth', '”']"
1040,tweet-sno-1042,"['.', '“', 'no-go', 'zone', 'partition', 'across', 'france', '”', '!', 'precisely', 'problem', 'trouble', 'law', 'jurisprudence', 'police', 'order', 'ordering', 'orderliness', 'decree', 'club', 'holy_order', 'regulate', 'ordain', 'arrange', 'rate', 'state', 'country', 'nation', 'area', '.']"
1041,tweet-sno-1043,"['s', 'charge', 'care', 'mission', 'cathexis', 'bang', 'commission', 'accusation', 'tear', 'appoint', 'commit', 'consign', 'agitate', 'load', 'blame', 'military', 'carry', 'transport', 'impart', 'hold', 'behave', 'stock', 'dribble', 'post', 'have_a_bun_in_the_oven', 'o', '?', '!', '?', 'w', '?', '!', '?']"
1042,tweet-sno-1044,"[""'"", 'ever', 'always', 'concealment', 'hiding', 'hide', 'shroud', 'obscure', 'abuser', 'any', 'dangerous', 'situation', 'site', 'position', 'go', 'adam', 'crack', 'travel', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'hotel', 'ask', 'necessitate', 'put_option', 'put', 'frame', 'invest', 'place', 'arrange', '`', 'unlisted', ""'""]"
1043,tweet-sno-1045,"['book', 'reserve', 'booked', 'one', 'matchless', 'airline', '’', 'give', 'yield', 'hold', 'render', 'impart', 'establish', 'sacrifice', 'pass', 'grant', 'move_over', 'feed', 'contribute', 'collapse', 'afford', 'military', 'free', 'rid', 'dislodge', 'exempt', 'absolve', 'release', 'unblock', 'complimentary', 'detached', 'spare', 'barren', 'loose', 'bag', 'base', 'udder', 'cup_of_tea', 'bulge', 'pocket', '?', '?', '?', '?', 's']"
1044,tweet-sno-1046,"['’', 'never', 'fly', 'tent-fly', 'flee', 'vanish', 's', 'ever', 'always', 'life', 'animation', 'liveliness', 'biography', 'life_sentence', 'worst', 'bad', 'regretful', 'airline', '!', 'kind', '’', 'free', 'rid', 'dislodge', 'exempt', 'absolve', 'release', 'unblock', 'complimentary', 'detached', 'spare', 'barren', 'loose', 'bag', 'bulge', 'pocket', 'military', '!', '!']"
1045,tweet-sno-1047,"['s', 'airline', 'one', 'matchless', 'charge', 'care', 'mission', 'cathexis', 'bang', 'commission', 'accusation', 'tear', 'appoint', 'commit', 'consign', 'agitate', 'load', 'blame', 'military', 'baggage', 'fee', 'tip', '.', 'never', 'fly', 'tent-fly', 'flee', 'vanish', 'joke', 'jest', 'antic']"
1046,tweet-sno-1048,"['three', 'trey', '.', 'million', '.', 'gallon', '.', 'narrative', 'story', 'floor', 'history', 'report', 'fib', 'colorado', 'anima', 'river', 'catastrophe', 'calamity', 'disaster', ':']"
1047,tweet-sno-1049,"['try', 'test', 'judge', 'sample', 'hear', 'try_on', 'trying', 'nerve-racking', 'prohibition', 'ban', 'bachelor_of_arts_in_nursing', 'banish', 'p', 'flag', 'masthead', 'iris', 'pin', 'sag', 'ease_up', '(', 'symbol', 'united_states', 'america', ')', ""'"", 'apparently', 'obviously', 'racist', '?', 'happening', 'happen', 'find', 'c']"
1048,tweet-sno-1050,"['left', 'left_field', 'leave', 'exit', 'entrust', 'bequeath', 'impart', 'forget', 'leftover', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'return', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'p', 'flag', 'masthead', 'iris', 'pin', 'sag', 'ease_up', ""'"", 'r', 'reason', 'rationality', 'cause', 'argue', '.']"
1049,tweet-sno-1051,"['good', 'commodity', 'full', 'estimable', 'beneficial', 'adept', 'dear', 'dependable', 'effective', 'well', 'thoroughly', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'n', 'shooting', 'shot', 'stroke', 'scene', 'injection', 'nip', 'guess', 'snapshot', 'blastoff', 'shoot', 'blast', 'film', 'dart', 'tear', 'photograph', 'inject', 'fritter', 'changeable', 'play_back', 'replay', 'a', '’', 'talk', 'speak', 'spill', 'spill_the_beans', 'lecture', 'a']"
1050,tweet-sno-1052,"['trump', 'cornet', 'outdo', ':', '`', 'n', 'pickings', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'fetching', '1', 'occupation', 'job', 'problem', 'caper', 'subcontract', 'speculate', 'chicago', 'michigan', 'travel', 'move', 'go', 'be_active', 'act', 'affect', 'motivate', 'moving', 'mexico', '.', 'oreo', '.', 'brand', 'shuffle', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'stool', 'cook', 'seduce', 'n', '?', 'n', 'like', 'wish', 'alike', 'comparable', '.', ""'""]"
1051,tweet-sno-1053,"['s', 'submerge', 'drown', 'swim', 'elephant', 'narrative', 'story', 'floor', 'history', 'report', 'fib', ""'"", 'visual_perception', 'eyesight', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'seeing', 'everywhere', 'l', 'thing', 'matter', '?', ',', 'w', 's', 'evening', 'flush', 'even', 'tied', 'contemplate', 'study', 'chew_over', '?']"
1052,tweet-sno-1054,"['b', 'adolescent', ',', 'capable', 'adequate_to', 'able', 'peal', 'rolling', 'wheeling', 'roll', 'wheel', 'roll_out', 'wind', 'hustle', 'seethe', 'rolled', 'eyes', 'eye', 'center', 't', ',', 'e']"
1053,tweet-sno-1055,"['h', ""'"", 'cookie', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'made', '?', 'oreo', 'travel', 'move', 'go', 'be_active', 'act', 'affect', 'motivate', 'moved', 'mexico', '.', 'united_states', 'united_states_army', 'win', 'winnings', 'acquire', 'succeed', 'business', 'commercial_enterprise', 'occupation', 'clientele', '.']"
1054,tweet-sno-1056,"['sad', 'deplorable', 'face', 'expression', 'side', 'grimace', 'font', 'boldness', 'confront', 'front', ',', 'eating', 'eat', 'feed', 'consume', 'corrode', 'oreo', 'learn', 'memorize', 'teach', 'determine', 'erudite', 'knowing', 'conditioned', 'outsource', 'creation', 'initiation', 'universe', 'mexico', '.', ""'"", 'day', 'sidereal_day', '!', '#', 's']"
1055,tweet-sno-1057,"['#', 'flashback', '#', 's', 'close', 'close_up', 'conclude', 'closed', 'shut', '9', 'n', 'muslim', '.', 'family', 'class', 'kin', 'syndicate', 'day', 'sidereal_day', '.', 'nice', 'decent', 'dainty', 'courteous', '.', 'christian', '?', '!', 'v', 'l', '#', 't']"
1056,tweet-sno-1058,"['#', 'boycott', 's', '!', '!', '!', 'muslim', 'family', 'class', 'kin', 'syndicate', 'day', 'sidereal_day', 'today', 'nowadays', 's', 'g', '?', 'never', 'go', 'adam', 'crack', 'travel', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', '!']"
1057,tweet-sno-1059,"['#', 'm', '#', 'g', 'hillary', 'saturday', 'sit', 'sit_down', 'model', 'ride', 'baby-sit', 'seat', 'board', 'display_panel', 'dining_table', 'control_panel', 'circuit_board', 'member', 'extremity', 'penis', 'support', 'documentation', 'accompaniment', 'back', 'hold', 'confirm', 'subscribe', 'corroborate', 'defend', 'patronize', 'digest', '.', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', 's', 'clean_and_jerk', 'clean', 'houseclean', 'cleanse', 'scavenge', 'uninfected', 'blank', 'fairly', 'food_and_drug_administration', 'd', '#', 'f']"
1058,tweet-sno-1060,"['stake', 'bet', 'count', 'w', 'n', 'dare', 'make_bold', 'defy', 'ask', 'necessitate', 'hillary', 'helping', 'service', 'serve', 'suffice', 'm', ""'"", 'board', 'display_panel', 'dining_table', 'control_panel', 'circuit_board', '.', '#', 'g']"
1059,tweet-sno-1061,"['see', 'regard', 'involve', '#', 'o', ':', 'telephone', 'phone', 'earphone', 'call', 'numbers', 'numbers_pool', 'number', 'act', 'phone_number', 'numeral', 'issue', 'total', 'count', 'electronic_mail', 'e-mail', 'a', 'found', 'establish', 'find', 'detect', 'determine', 'witness', 'line_up', 'discover', 'rule', 'receive', 'recover', 'find_oneself', 'ku_klux_klan', 'web_site', 'database', '.', 'careful', 'information', 'data', 'f']"
1060,tweet-sno-1062,"['s', 'employee', 'topographic_point', 'place', 'stead', 'home', 'position', 'seat', 'plaza', 'space', 'put', 'rate', 'locate', 'target', 'identify', 'set', 'invest', 'station', 'killer_whale', 'plastic', 'credit_card', 'fictile', 'formative', 'bag', 'base', 'udder', 'cup_of_tea', 'bulge', 'pocket', 'water', 'body_of_water', 'water_system', 'urine', 'cleaning', 'clean', 'houseclean', 'cleanse', 'scavenge', 'tank', 'tank_car', 'cooler']"
1061,tweet-sno-1063,"['s', 'putt', 'put', 'frame', 'invest', 'place', 'arrange', 'killer_whale', 'plastic', 'credit_card', 'fictile', 'formative', 'bag', 'base', 'udder', 'cup_of_tea', 'bulge', 'pocket', 'clean_and_jerk', 'clean', 'houseclean', 'cleanse', 'scavenge', 'uninfected', 'blank', 'fairly', 'tank', 'tank_car', 'cooler', ',', 'feel', 'spirit', 'tactile_property', 'find', 'palpate', 'physically', 'sick', 'vomit', 'ill', 'nauseated', 'brainsick', 'disgusted', 'pale', 'ghastly', ',', 'fuck', 'sleep_together', 'bally', 'fucking', 'free', 'rid', 'dislodge', 'exempt', 'absolve', 'release', 'unblock', 'complimentary', 'detached', 'spare', 'barren', 'loose']"
1062,tweet-sno-1064,"['possibly', 'scale', 'plate', 'paris', 'attack', 'fire', 'approach', 'assail', 'following', 'pursuit', 'follow', 'postdate', 'comply', 'adopt', 'take_after', 'trace', 'watch', 'succeed', 'play_along', 'keep_up', 'come', 'be', 'surveil', 'pursue', 'stick_to', 'russian', 'airline', 'bombing', 'bombard', 'fail', 'california', 'terrorist', 'convert', 'leadership', 'leader', 'drawing_card', 'real_number', 'real', 'actual', 'substantial', 'veridical', 'very', 'war']"
1063,tweet-sno-1065,"['d', 'trump', 'cornet', 'outdo', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'muslim', 'coerce', 'impel', 'push', 'force', 'wedge', 'pull', 'storm', 'forced', 'constrained', 'wear', 'clothing', 'break', 'tire', 'special', 'particular', 'especial', 'limited', 'extra', 'idaho', 'id', 'badge', 'fool', 'chump', 'jester', 'fritter', 'gull', 'horse_around', '!', '!']"
1064,tweet-sno-1066,"['trump', 'cornet', 'outdo', 'go', 'adam', 'crack', 'travel', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'full_moon', 'full', 'wax', 'entire', 'broad', 'wide', 'fully', 'a', ':', 'muslim', 'coerce', 'impel', 'push', 'force', 'wedge', 'pull', 'storm', 'forced', 'constrained', 'carry', 'transport', 'impart', 'hold', 'behave', 'stock', 'dribble', 'post', 'have_a_bun_in_the_oven', 'special', 'particular', 'especial', 'limited', 'extra', 'idaho', 'id', ':']"
1065,tweet-sno-1067,"['islam', 'ban', 'banish', 'banned', 'united_states', 'united_states_army', '1', ',', 'o', '’', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'know', 'acknowledge', 'sleep_together', 'respect', 'esteem', 'deference', 'obedience', 'regard', 'continue', 'uphold', 'u']"
1066,tweet-sno-1068,"['angry', 'atheist', 'try', 'test', 'judge', 'sample', 'hear', 'try_on', 'trying', 'nerve-racking', 'prohibition', 'ban', 'bachelor_of_arts_in_nursing', 'banish', 'bible', 'hotel', 'suite', 'room', 'board', '.', 'defend', 'fight', 'champion', 'maintain', ',', 'sign', 'signal', 'signboard', 'sign_of_the_zodiac', 'polarity', 'augury', 'bless', 'gestural', 'request', 'prayer', 'petition', 'stop', 'arrest', 'stop_consonant', 'period', 'diaphragm', 'catch', 'blockage', 'discontinue', 'break', 'check', 'intercept', 'end', 'barricade', 'hold_on', ':']"
1067,tweet-sno-1069,"['hundred', 'people', 'citizenry', 'multitude', 'd', 'semen', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'together', 'in_concert', 'return', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'base', 'stand', 'rack', 'point_of_view', 'stall', 'bandstand', 'digest', 'resist', 'isis', 'directorate_for_inter-services_intelligence', '&', 'terrorism']"
1068,tweet-sno-1070,"['forget', 'much', 'a_lot', 'b', 'warm', 'heart', 'center', 'kernel', 'affection', '?', 'flies', 'fly', 'tent-fly', 'flee', 'vanish', 'coach', 'passenger_car', 'bus', 'united_states', 'uracil', 'uranium', 'u', '.', '#', 's']"
1069,tweet-sno-1071,"['first', 'beginning', 'first_base', 'first_gear', 'inaugural', 'foremost', 'hear', 'learn', 'listen', 'heard', 'lebanon', 'moment', 'molybdenum', 'missouri', 'w', ',', ""'"", 'start', 'get_down', 'begin', 'depart', 'originate', 'startle', 'starting', 'apparent', 'discernible', 'happen', 'find', 'w', '.']"
1070,tweet-sno-1072,"['judge', 'evaluator', 'evaluate', 'estimate', 'pronounce', 'call', 'cry', 'birdcall', 'margin_call', 'call_option', 'name', 'shout', 'visit', 'address', 'bid', 'predict', 'united_states', 'uracil', 'uranium', 'u', 'united_states_marshals_service', 'marshal', 'mobilize', 'federal_bureau_of_investigation', 'apprehension', 'arrest', 'collar', 'check', 'catch', 'halt', 'congress', 'sexual_intercourse', 'president', 'president_of_the_united_states', 'charge', 'care', 'mission', 'cathexis', 'bang', 'commission', 'accusation', 'tear', 'appoint', 'commit', 'consign', 'agitate', 'load', 'blame', 'fraud', 'imposter', 'treason', 'treachery', ':']"
1071,tweet-sno-1073,"['person', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'herpes', 'condom', 'challenge', 'l']"
1072,tweet-sno-1074,"['read', 'take', 'learn', 'understand', 'a', 'young', 'new', 'youthful', 'unseasoned', 'man', 'serviceman', 'homo', 'valet', 'world', 'acquiring', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'herpes', 'd', 'condom', 'challenge', 'cause', 'campaign', 'causal_agent', 'lawsuit', 'use', 'practice', 'used', 'exploited', 'secondhand', 'c', 'return', 'lead', 'assume', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'cake', 'patty', 'coat', '.', 'plain', 'knit', 'complain', 'apparent', 'homely', 'obviously', 'stupidity', '.']"
1073,tweet-sno-1075,"['isis', 'directorate_for_inter-services_intelligence', '’', 'shariah', 'judges', 'judge', 'evaluator', 'evaluate', 'estimate', 'pronounce', 'order', 'ordering', 'orderliness', 'decree', 'club', 'holy_order', 'regulate', 'ordain', 'arrange', 'rate', 'child', '’', 'syndrome', 'kill', 'stamp_out', 'toss_off']"
1074,tweet-sno-1076,"['muslim', 'universe', 'world', 'earth', 'populace', 'worldly_concern', 'global', 'marks', 'mark', 'marker', 'target', 'chump', 'sign', 'scratch', 'crisscross', 'bell_ringer', 'tag', 'distinguish', 'commemorate', 'stigmatize', 'notice', 'scar', 'score', 'set', 'cross_off', 'check', 'grade', 'punctuate', 'december', 'twenty-four', 'muhammad', 'mohammed', '’', 'birthday', '|', 'p', 'g', '?', '?', '!', '!', '!', 'islam', 'bargain', 'steal', 'e', '?']"
1075,tweet-sno-1077,"['#', 'muslim', 'universe', 'world', 'earth', 'populace', 'worldly_concern', 'global', 'marks', 'mark', 'marker', 'target', 'chump', 'sign', 'scratch', 'crisscross', 'bell_ringer', 'tag', 'distinguish', 'commemorate', 'stigmatize', 'notice', 'scar', 'score', 'set', 'cross_off', 'check', 'grade', 'punctuate', '#', 'd', '#', 'm', 'preemptive_bid', 'preempt', '#', 'christmas', '.']"
1076,tweet-sno-1078,"['b', 'american', 'american_english', 'need', 'motivation', 'indigence', 'necessitate', 'want', 'boycott', 'b', 'bow', 'bowing', 'submit', 'crouch', 'bowed', 'shariah', 'law', 'jurisprudence', 'police', '.', 'b', 'support', 'documentation', 'accompaniment', 'back', 'hold', 'confirm', 'subscribe', 'corroborate', 'defend', 'patronize', 'digest', 'terrorist', '.']"
1077,tweet-sno-1079,"['k', 'n', 'evening', 'flush', 'even', 'tied', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'begin', 'depart', 'originate', 'start', 'startle', 'girl', 'female_child', 'daughter', 'girlfriend', 'lookout', 'scout', 'cookie', 'part', 'parcel', 'share', 'fortune', 'dowry', 'helping', 'assign', 'go', 'adam', 'crack', 'travel', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'blend', 'fit', 'rifle', 'plump', 'fail', 'p', 'n', 'bargain', 'buy', 'bribe', 'write', 'publish', 'compose', 'spell', 'check', 'assay', 'arrest', 'confirmation', 'check_mark', 'hindrance', 'bridle', 'see', 'control', 'match', 'discipline', 'determine', 'troop', 'parade']"
1078,tweet-sno-1080,"['w', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'bargain', 'buy', 'bribe', '2', 'frigid', 'frosty', 'crisp', 'key', 'samara', 'winder', 'keystone', 'identify', 'cardinal', 'tag', 'rag', 'chase', '’', 'discovery', 'find', 'detect', 'determine', 'witness', 'line_up', 'discover', 'rule', 'receive', 'recover', 'find_oneself', 'w', 'area', 'sphere', '.', 'nothing', 'zip_code', 'energy', 'slide_fastener', 'zip_up', 'travel_rapidly', '0']"
1079,tweet-sno-1081,"['e', '#', 'holder', 'participate', 'enter', 'arm', 'armed', ""coup_d'etat"", 'takeover', 'former', 'erstwhile', 'early', 'columbia', 'columbia_university', '.', '#', 'o']"
1080,tweet-sno-1082,"['1', ':', 'silver', 'e', 'holder', 'participate', 'enter', '5', 'arm', 'armed', 'occupation', 'columbia', 'columbia_university', '#', 'o']"
1081,tweet-sno-1083,"['a', 'hillary', 'political_campaign', 'campaign', 'crusade', 'habit', 'lashkar-e-taiba', 'let', 'permit', 'get', 'lease', 'natural', 'cancel', 'delete', 'recur', 'fall_back', 'recurring', 'contribution', '!', '6', 'electronic_mail', 'e-mail', 'response', 'reaction', 'answer', 'reception', 'reply', 'aid', 'assistant', 'avail', 'help', 'help_oneself', 'serve', '!', '!']"
1082,tweet-sno-1084,"['#', 'best', 'outdo', 'better', 'good', 'full', 'estimable', 'beneficial', 'adept', 'dear', 'dependable', 'effective', 'well', 'news', 'news_program', 'newsworthiness', ""'"", 'hear', 'learn', 'listen', 'day', 'sidereal_day', '!', '#', 's', ',', 'star', 'leading', 'not', 'l', 'announce', 'announced', '2', '!', '!', '#', 'c']"
1083,tweet-sno-1085,"['o', 'let', 'permit', 'allow', 'leave', 'admit', 'give_up', 'demonic', 'satanic', 'ceremony', '.', ""'"", 'president', 'president_of_the_united_states', '.', 'like', 'wish', 'alike', 'comparable', '.', '?']"
1084,tweet-sno-1086,"['r', ',', 'hate', 'expression', 'look', 'spirit', 'search', 'front', 'attend', 'expect', 'count', ',', 'trump', 'cornet', 'outdo', 'r', 'drawing', 'lottery', 'draft', 'pull', 'reap', 'trace', 'draw', 'describe', 'puff', 'withdraw', 'absorb', 'attract', 'string', 'pull_back', 'guide', 'tie', 'disembowel', 'nazi', 'national_socialist', 'attire', 'dress', 'putt', 'put', 'frame', 'invest', 'place', 'arrange', 'b', 'drum_sander', 'gas', 'gasoline', 'flatulence', 'accelerator', 'natural_gas', 'boast', 'chamber', 'bedroom']"
1085,tweet-sno-1087,"['george', 'z', 'found', 'establish', 'find', 'detect', 'determine', 'witness', 'line_up', 'discover', 'rule', 'receive', 'recover', 'find_oneself', 'dead', 'all_in', 'abruptly', 'absolutely', 'calendar_month', 'month', 'tweet', 'pinch', 'movie', 'photograph', 't', 'martin', ""'"", 'body', 'torso', 'consistency', 'soundbox', '-', 'v', 's']"
